,Panel,Product,Likes,Likes_new,Sentiment,Dislikes,Dislikes_new,SentimentDislike
550,MGA,G647,This cigarette is hard and it causes irritation in the throat. The quantity of tobacco should be reduced.,"['cigarette', 'hard', 'cause', 'irritation', 'throat', 'quantity', 'tobacco', 'should', 'reduce']",0.0002990935,This cigarette should be smooth and the tobacco should be light.,"['cigarette', 'should', 'smooth', 'tobacco', 'should', 'light']",0.005040679
551,MGA,G647,This cigarette is little bit strong and it is fine. I like it.,"['cigarette', 'little', 'bit', 'strong', 'fine', 'like']",0.03773914,I would like to make it little bit light so that the cigarette would be much better.,"['would', 'like', 'make', 'little', 'bit', 'light', 'cigarette', 'would', 'much', 'well']",0.010564895
552,MGA,T295,I like this brand. The taste is smooth.,"['like', 'brand', 'taste', 'smooth']",0.9464734,No changes required in the blend. ,"['no', 'change', 'require', 'blend']",0.9974178
553,MGA,G647,It is nice to smoke this cigarette and I like the taste.,"['nice', 'smoke', 'cigarette', 'like', 'taste']",0.94115967,I would like to increase the hardness of this cigarette.,"['would', 'like', 'increase', 'hardness', 'cigarette']",0.02268814
554,MGA,B845,Would say that this is a very smooth cigarette.,"['would', 'say', 'very', 'smooth', 'cigarette']",0.8438125,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
555,MGA,D782,It is a good blend. Filter quality should be improved. ,"['good', 'blend', 'filter', 'quality', 'should', 'improve']",0.9200434,Filter should be changed. Everything else is good.,"['filter', 'should', 'change', 'everything', 'else', 'good']",0.56744295
556,MGA,D782,This is a good cigarette but smoke is more/ It is smooth and has good taste.,"['good', 'cigarette', 'but', 'smoke', 'smooth', 'good', 'taste']",0.9902074,No. it is good/ Its taste is good.,"['no', 'good', 'taste', 'good']",0.9981188
557,MGA,K817,This cigarette is smooth to smoke and has good taste. Will ask my friends to try it once.,"['cigarette', 'smooth', 'smoke', 'good', 'taste', 'ask', 'friend', 'try']",0.99711084,I will change the filter. Filter size should be increased.,"['change', 'filter', 'filter', 'size', 'should', 'increase']",0.0056796833
558,MGA,B845,This is a very good brand. It doesn’t hurt in the throat. It was easy to smoke.,"['very', 'good', 'brand', 'not', 'hurt', 'throat', 'easy', 'smoke']",0.97515714,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
559,MGA,K817,cigarette is very good and doesn’t hurt in the throat.,"['cigarette', 'very', 'good', 'not', 'hurt', 'throat']",0.9305392,I liked the cigarette. No need to make any changes. It is good.,"['like', 'cigarette', 'no', 'need', 'make', 'change', 'good']",0.9867443
560,MGA,B845,This is a good cigarette and will ask them to try it/ That’s it.,"['good', 'cigarette', 'ask', 'try']",0.9921864,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
561,MGA,D782,This blend is OK but not better than my regular blend.,"['blend', 'ok', 'but', 'not', 'well', 'regular', 'blend']",0.8848539,cigarette should be more smooth to smoke.  Everything else is good. ,"['cigarette', 'should', 'smooth', 'smoke', 'everything', 'else', 'good']",0.9343039
562,MGA,B845,That this is a good blend and is smooth while smoking. I will ask my friends to leave their blend and try this one.,"['good', 'blend', 'smooth', 'smoking', 'ask', 'friend', 'leave', 'blend', 'try', 'one']",0.998362,It is a  perfect cigarette. No need to make any changes.,"['perfect', 'cigarette', 'no', 'need', 'make', 'change']",0.989174
563,MGA,D782,I will ask them to try this once as it doesn’t hurt in the throat and tastes good,"['ask', 'try', 'not', 'hurt', 'throat', 'taste', 'good']",0.9698298,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
564,MGA,D782,cigarette is very light. My friends to smoke light cigarette. I will suggest this blend to them. ,"['cigarette', 'very', 'light', 'friend', 'smoke', 'light', 'cigarette', 'suggest', 'blend']",0.9507485,cigarette should be slightly hard/ Flavor should be increased/ Hard means cigarette should be strong. ,"['cigarette', 'should', 'slightly', 'hard', 'flavor', 'should', 'increase', 'hard', 'mean', 'cigarette', 'should', 'strong']",0.00011454824
565,Marlts,V476,It is not good. I didn’t like it. It doesn’t have any taste like the first one. ,"['not', 'good', 'not', 'like', 'not', 'taste', 'like', 'first', 'one']",0.103891574,It should be strong/ And should have good taste with good flavor.,"['should', 'strong', 'should', 'good', 'taste', 'good', 'flavor']",0.019927686
566,MGA,G647,I will ask them to taste is once. They will know how the blend is/ I will not say bad about this cigarette because it is good/ It is OK. It tastes like normal cigarette/ I took two puffs. Taste is not changed. I may like the cigarette if I taste it regularly/ The one which i smoked now is good/ It doesnt hurt in the throat. the first cigarette hurts in the throat and there was no taste/ Thats it.,"['ask', 'taste', 'know', 'blend', 'not', 'say', 'bad', 'cigarette', 'good', 'ok', 'taste', 'like', 'normal', 'cigarette', 'take', 'two', 'puff', 'taste', 'not', 'change', 'may', 'like', 'cigarette', 'taste', 'regularly', 'one', 'smoke', 'good', 'not', 'hurt', 'throat', 'first', 'cigarette', 'hurt', 'throat', 'no', 'taste']",0.9129738,Smoke was good but flavors should be changed/ Like Malboro light cigarette flavor/ Flavor should be changed. So that it tastes more good.,"['smoke', 'good', 'but', 'flavor', 'should', 'change', 'like', 'Marlboro', 'light', 'cigarette', 'flavor', 'flavor', 'should', 'change', 'taste', 'good']",0.01796795
567,Marlts,D782,It is smooth and good and doesn’t hurt in the throat.,"['smooth', 'good', 'not', 'hurt', 'throat']",0.96510834,No. it is good.,"['no', 'good']",0.99228376
568,Marlts,G647,It is not good and hurts in the throat. There is no flavor also.,"['not', 'good', 'hurt', 'throat', 'no', 'flavor', 'also']",0.942124,Flavor should be added in it/ No.,"['flavor', 'should', 'add', 'no']",0.07405229
569,MGA,V476,Taste is very strong. It should be changed.,"['taste', 'very', 'strong', 'should', 'change']",0.014458251,Taste is not good/ It is strong. It should be made light.,"['taste', 'not', 'good', 'strong', 'should', 'make', 'light']",0.013346135
570,MGA,T295,This is a very soft strong/ So it should be made strong. You can't enjoy smoking if it is a light cigarette.,"['very', 'soft', 'strong', 'should', 'make', 'strong', 'cannot', 'enjoy', 'smoking', 'light', 'cigarette']",0.0027971403,"They should add menthol to this cigarette/ I mean mint flavor/ if mint is added to it, you will enjoy smoking it.","['should', 'add', 'menthol', 'cigarette', 'mean', 'mint', 'flavor', 'mint', 'add', 'enjoy', 'smoking']",0.0014812815
571,Marlts,T295,After taste remains for long time and it doesn’t hurt in the throat.,"['after', 'taste', 'remains', 'long', 'time', 'not', 'hurt', 'throat']",0.68622947,No response,"['no', 'response']",0.98012805
572,Marlts,T295,Taste and flavor is good.,"['taste', 'flavor', 'good']",0.92603993,No.,['no'],0.9409806
573,Marlts,B845,This is a hard cigarette. Those who like hard cigarettes will prefer this. ,"['hard', 'cigarette', 'like', 'hard', 'cigarette', 'prefer']",0.018036535,cigarette is light. It should be strong.,"['cigarette', 'light', 'should', 'strong']",0.02084145
574,Marlts,K817,It is smooth and has good flavor.,"['smooth', 'good', 'flavor']",0.97929776,Nothing.,['nothing'],0.9433711
575,Marlts,K817,This is a good blend and is very smooth. Taste is also good.,"['good', 'blend', 'very', 'smooth', 'taste', 'also', 'good']",0.9952361,It would taste better if some flavor is added to it.,"['would', 'taste', 'well', 'flavor', 'add']",0.3172585
576,Marlts,D782,It tastes good and smooth to smoke/ No. everything else is good.,"['taste', 'good', 'smooth', 'smoke', 'no', 'everything', 'else', 'good']",0.9986517,Everything is good but cigarette is slightly hard. So that should be changed.,"['everything', 'good', 'but', 'cigarette', 'slightly', 'hard', 'should', 'change']",0.0048683346
577,MGA,B845,Will say that this is a smooth cigarette. It is hard also. So this cigarette is good for those who smoke hard cigarette.,"['say', 'smooth', 'cigarette', 'hard', 'also', 'cigarette', 'good', 'smoke', 'hard', 'cigarette']",0.45582116,Everything is good.,"['everything', 'good']",0.973551
578,MGA,D782,cigarette doesn’t have any taste/ And is a very light cigarette.,"['cigarette', 'not', 'taste', 'very', 'light', 'cigarette']",0.41297072,Tobacco content should be reduced. It makes the blend very strong.,"['tobacco', 'content', 'should', 'reduce', 'make', 'blend', 'very', 'strong']",0.0015045626
579,MGA,G647,This is a light cigarette and good. It is smooth and not hard. ,"['light', 'cigarette', 'good', 'smooth', 'not', 'hard']",0.7759619,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
580,MGA,D782,Taste is superb. It is an super cigarette.,"['taste', 'superb', 'super', 'cigarette']",0.9939744,No.,['no'],0.9409806
581,MGA,B845,Will not say anything.,"['not', 'say', 'anything']",0.625112,Blank,['blank'],0.78981745
582,MGA,K817,That this is a light cigarette.,"['light', 'cigarette']",0.64345133,Will make the cigarette a light one/ No.,"['make', 'cigarette', 'light', 'one', 'no']",0.9162592
583,Marlts,G647,cigarette is smooth and good. It doesn’t hurt in the throat. I will ask my friends to smoke in large quantity.,"['cigarette', 'smooth', 'good', 'not', 'hurt', 'throat', 'ask', 'friend', 'smoke', 'large', 'quantity']",0.9402001,Will not make any changes. cigarette is good with awesome taste. Smell is also good.,"['not', 'make', 'change', 'cigarette', 'good', 'awesome', 'taste', 'smell', 'also', 'good']",0.86239487
584,MGA,V476,That blend is smooth and easy to smoke. Main thing is it is not difficult to take the smoke. It goes easily.,"['blend', 'smooth', 'easy', 'smoke', 'main', 'thing', 'not', 'difficult', 'take', 'smoke', 'go', 'easily']",0.49533758,There is no need to make any changes and it is a perfect blend. I had never seen such blend. It should come in market.,"['no', 'need', 'make', 'change', 'perfect', 'blend', 'never', 'see', 'blend', 'should', 'come', 'market']",0.9508968
585,MGA,T295,I liked this blend very much and it should be launched in market. I will refer to my friends also.,"['like', 'blend', 'very', 'much', 'should', 'launch', 'market', 'refer', 'friend', 'also']",0.37523,Will not make any changes. I would say that this is a very good cigarette.,"['not', 'make', 'change', 'would', 'say', 'very', 'good', 'cigarette']",0.923362
586,MGA,T295,Will say that it is a smooth cigarette and doesn’t hurt in the throat. ,"['say', 'smooth', 'cigarette', 'not', 'hurt', 'throat']",0.9282326,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
587,Marlts,V476,I liked this blend and will ask my friends to smoke this one. ,"['like', 'blend', 'ask', 'friend', 'smoke', 'one']",0.9854857,Will not make any changes. Its taste is good.,"['not', 'make', 'change', 'taste', 'good']",0.8750697
588,Marlts,B845,This is a good cigarette and will ask them to try it/ That’s it.,"['good', 'cigarette', 'ask', 'try']",0.9921864,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
589,Marlts,D782,I liked your blend very much. Tobacco is very smooth and doesn’t hurt in the throat. I will recommend to my friends also.,"['like', 'blend', 'very', 'much', 'tobacco', 'very', 'smooth', 'not', 'hurt', 'throat', 'recommend', 'friend', 'also']",0.52194875,I will not make any changes. It is good.,"['not', 'make', 'change', 'good']",0.86170936
590,Marlts,K817,Product is good and it refreshes your mind. It doesn’t your throat.,"['product', 'good', 'refreshes', 'mind', 'not', 'throat']",0.607048,Will increase the tobacco quantity in the cigarette.,"['increase', 'tobacco', 'quantity', 'cigarette']",0.07577781
591,Marlts,G647,Will say that this is a good cigarette and doesn’t hurt your throat on inhaling the smoke. Will ask them to smoke also.,"['say', 'good', 'cigarette', 'not', 'hurt', 'throat', 'inhale', 'smoke', 'ask', 'smoke', 'also']",0.8757238,No because it is good and smooth to smoke. I liked it.,"['no', 'good', 'smooth', 'smoke', 'like']",0.99509877
592,MGA,K817,That cigarette taste is good and doesn’t hurt you in anyways.,"['cigarette', 'taste', 'good', 'not', 'hurt', 'anyways']",0.98254895,Will not make any changes.,"['not', 'make', 'change']",0.44721955
593,MGA,B845,cigarette is very smooth. It was not harsh while going inside. ,"['cigarette', 'very', 'smooth', 'not', 'harsh', 'go', 'inside']",0.0615974,There is nothing to change in the blend.,"['nothing', 'change', 'blend']",0.9874194
594,MGA,D782,That this cigarettes tastes good while smoking and it doesn’t irritates in the throat. So will ask my friends to smoke it.,"['cigarette', 'taste', 'good', 'smoking', 'not', 'irritates', 'throat', 'ask', 'friend', 'smoke']",0.045355164,Will not make any changes. It is smooth to smoke and tastes good. ,"['not', 'make', 'change', 'smooth', 'smoke', 'taste', 'good']",0.98145664
